bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-PD00339D317737_ses-01_run-3_T1w	0.36935366675157055	3.586728719989836	0.49729472341951647	2897.40903686088	3.5846433333333336	3.71778	3.71222	3.32393	0.26410529265695326	0.40956780980648744	0.32632689753655925	0.5956471562385559	0.1793748855590821	0.0	0.013882006992510087	21.94596834370693	13.665517764722185	19.6459250997518	192	256	256	3.320024679318204	11.821740993396814	11.843756935573671	20.38950513400599	17.114672685486827	50.07360504446694	45.66490365719372	69.8064332416274	1.0	1.0	1.0	47.05344596357585	9.385043721265243	8.679769225633175	6.330115795135498	4449271.0	0.0	32.04621121287346	11.158023163432782	3.4069503054674044	57.307423222975885	250.92074633907893	245.17329739034176	79919.0	145.0387781560421	383.5298470601436	73.84636777752002	0.484450548453629	57.77667540903914	717.7768799010311	717.3208092600107	12391.0	617.7401751577854	815.7936730980873	60.67565376722638	0.40432869456700704	46.63193599003667	999.273232783295	1000.0000427365303	160419.0	917.7085373997688	1078.4934785962105	49.044688398343986	0.15275767741630417	0.4181900170548669	0.45880626482985803	0.4539103887941097
sub-PD00406D816694_ses-01_run-1_T1w	0.3800371286412354	3.4865968799020295	0.5552995785449524	2621.5594182695986	3.9164099999999995	4.0153	4.02095	3.71298	0.27369214303170364	0.3880617463615787	0.33824611060671766	0.5727600455284119	0.20480419546365736	0.0	0.009952838559748984	20.050616749274177	13.36283080179805	17.73807882290523	192	256	256	2.532160253279165	10.732332630203691	11.396394815369092	20.924691562624417	15.573799148038045	49.42664497015902	44.80400294876292	69.4115647280917	1.0	1.0	1.0	10.094238806173339	9.438432664747623	10.652943665519375	6.366126090288162	4253152.0	0.0	32.90398892015219	11.54713154398861	1.1953245244061073	81.81804129731806	241.98088752430013	224.36893232166767	85479.0	128.65496680140495	407.9206329435104	88.60719601214143	0.27421332371044516	63.54479666149853	712.9586081396401	712.080813087523	23212.0	604.3581870440394	824.059860644862	66.34768962367995	0.3177057228105098	45.87517271935473	999.4495552727674	999.9999692291021	208734.0	919.7941829636693	1076.4675070345402	47.7903136990233	0.1629418211726207	0.42592621735620456	0.5029380177152458	0.4802516975363504
sub-PD00435D874573_ses-01_run-1_T1w	0.4000072312075974	3.3818452039257454	0.49643443225450995	1952.015480083697	3.6499733333333335	3.71282	3.86947	3.36763	0.26362687351192116	0.40093315632432724	0.3354399701637516	0.5218932330608368	0.1574948340654373	0.0	0.015594593867686541	24.44118078152024	15.623027597005125	21.90661271579183	192	256	256	2.8345976436337774	12.149262725271297	12.819436997553597	23.474450623755715	21.644173330528258	64.73313385608631	57.763600471095266	86.91349422667122	1.0	1.0	1.0	2.844408597256405	7.537798648571845	10.20034122269013	5.084167927503586	4668533.0	0.0	32.61307719349861	11.033559849285457	2.754708408235219	57.72850672320876	261.8341874994774	249.03122537583113	61697.0	137.88635431677105	443.15963733941317	87.85345876074383	0.06846420090795435	60.57816230986397	743.3127854221163	744.7996003553271	26399.0	639.8611342906952	842.517927942425	61.30293750954551	0.2403613272782983	41.50385475402668	999.7966711784707	1000.0000294968486	167431.0	929.4727000147104	1068.8843047097325	42.59938003300987	0.16091088390735556	0.4361639655767413	0.4835567826962344	0.5641702812368826
sub-PD00457D186713_ses-01_run-1_T1w	0.37527419773940907	3.4982928209099167	0.5145818754058724	3079.8409226738463	4.120233333333332	4.25732	4.30352	3.79986	0.23127517481115015	0.38675486371772827	0.38196996147112156	0.4531064033508301	0.12993463426828383	0.0	0.013771237190168826	24.852707631456028	14.480493760426471	17.692331411129548	192	256	256	2.5759681154707663	10.066534291824402	12.463157818746675	24.74697104894486	22.816240478390796	71.89756269784837	65.18489613606704	100.84088523196195	1.0	1.0	1.0	4.2289516206988385	6.496733990309371	7.650063850262386	4.381980486214161	4446823.0	0.0	25.24982658214867	9.076963834174908	0.9990727663901349	86.43825345643322	241.83046486292693	226.259821690619	64856.0	128.46684254705906	402.15358718298376	87.83419173572698	0.1170034202050263	69.2060626894541	714.2063526888004	712.9802883788943	23315.0	600.448891941458	834.3023651819676	70.82526889430474	0.44959660439972726	38.505033162077495	999.5459925051143	1000.0000102259219	239003.0	932.3999454081059	1064.6075030043721	40.40890160747166	0.16369664831933042	0.42923368022640174	0.5073228669011235	0.6353188816649409
sub-PD00458D646645_ses-01_run-1_T1w	0.4379006353403322	3.1431369335162076	0.5239488373832771	4263.606310013718	4.135166666666667	4.16104	4.43074	3.81372	0.2763190117467186	0.3703917896999388	0.35328919855334256	0.6312605142593384	0.26328902244567864	0.0	0.01507210951531166	22.973868466198173	15.53986647609687	19.222167209701748	192	256	256	2.7118743279692805	11.233573383661293	11.025909010886982	19.13227932103037	10.76250640891223	32.06079402723682	28.833430218029473	43.67699021793938	1.0	1.0	1.0	16.14986338043449	14.999577746601824	11.246551059008695	10.117061447352171	4437435.0	0.0	36.495577681809664	12.581658660056155	1.130253876501297	84.9714299571894	258.2675131391062	246.41136048734188	81635.0	131.89258117228746	426.71752366423607	90.86330023303296	0.07567679263954785	65.18141115015453	732.8315721753485	734.0431284680963	15524.0	625.1999676560984	838.0210950709879	65.34158462449993	0.18558092274774918	51.28127889283242	1001.1736927318833	1000.0000160448253	185990.0	917.580395039171	1088.6169992983341	52.267547998078115	0.1588183654899641	0.41518566106585075	0.4869923094996347	0.38786550273184156
sub-PD00471D594669_ses-01_run-1_T1w	0.4091508273564937	3.378322595384977	0.5382955454785938	5896.925848608768	4.11255	4.22547	4.32344	3.78874	0.2748582436449781	0.3802729783044902	0.34486877805053173	0.5656771063804626	0.20042205452918999	0.0	0.006294734078264283	23.67532476607758	15.656622864529568	20.16938318808989	208	256	256	2.593241399186063	11.292969177669413	10.880605538733164	18.75560603934402	18.787334378343793	48.16815013513066	44.72283004041051	67.21300560775704	1.0	1.0	1.0	1818.433240420399	9.74716675522202	7.608338709942896	6.574364069849253	4584413.0	0.0	28.039009675383568	12.851488989362197	-0.15202361738994918	109.34900982348412	282.14566829581844	279.5193200558424	91894.0	105.92998531088233	463.16612566262484	107.78703411891391	0.00839677558601748	63.64706238840339	717.6656325892549	716.6492224484682	12699.0	615.8089269373565	823.672032515332	63.45727096748691	0.23530400663467788	52.2861263028466	1000.7746919899328	999.999959975481	179263.0	915.1863095909357	1089.7334987036884	53.31724118516855	0.1482057214648385	0.43506557286706565	0.49156978825172054	0.4713003326588679
sub-PD00509D598628_ses-01_run-1_T1w	0.35857524666231566	3.733787378328739	0.5041514863277125	8001.683142824807	3.941686666666666	3.96469	4.21964	3.64073	0.2742578110835481	0.4064259742581934	0.3193162146582586	0.6135692596435547	0.19113330841064435	0.0	0.021919525256269178	24.423630550122393	15.715752070646401	22.44438823016518	192	256	256	2.511787247070149	11.465142716635862	11.278641786896353	19.85899539698305	15.322355995110073	48.01323859672717	43.9124537538037	68.40176666957386	1.0	1.0	1.0	6.833104980564526	9.578163876894422	6.6038202330238915	6.460373360663652	4349195.0	0.0	26.952513065189123	9.448248640227215	2.5809136834671724	82.36000785864631	237.42700777651598	224.01447500288486	77898.0	121.84181860461831	407.3388850523157	89.18471792905692	0.2955491858208359	58.44510187302456	703.0745900565176	701.9586570672691	18006.0	604.0243347845972	806.672256491147	61.22376160429131	0.3114664067248234	48.43988610352975	999.6909863936224	1000.0411069057882	140340.0	916.0974020920694	1081.7216235995293	50.35690496855624	0.15756591823584423	0.4399218782853977	0.4853769833113307	0.4333862367815682
sub-PD00542D287668_ses-01_run-1_T1w	0.3907766181571729	3.473642836178421	0.4934148036570313	3096.6175759992493	3.8791933333333333	3.95061	4.02715	3.65982	0.2230564591938298	0.4102273940170683	0.3667161467891019	0.44306811690330505	0.12569987624883655	0.0	0.020701759405111687	25.673674939590345	14.161457965473796	18.581901885604015	192	256	256	2.1045149160963885	11.03257619476747	12.573453590498572	24.583269660631856	18.211462585841243	55.029136380380855	49.574338868014415	75.48241763782113	1.0	1.0	1.0	5.270747904358219	8.67966367170816	7.7103732191038095	5.854344181716442	4441421.0	0.0	23.885724261403084	7.997516599593542	0.49708294164764233	107.62782952918118	257.0687006729677	241.2770382091403	43345.0	96.5966789983213	477.0119639262557	114.646018011658	-0.043546424098259706	66.60195257424061	728.122440397388	729.0609954297543	25789.0	617.7113690935075	836.624812528491	66.08128938396445	0.32160194203982373	39.28994422059894	999.8237070067061	1000.0390731208026	214408.0	932.9482887983322	1066.1151044517756	40.67956601500844	0.15152731988890542	0.4532079970592546	0.5175017665447192	0.46260468173161046
sub-PD00622D853063_ses-01_run-1_T1w	0.4279759597860694	3.155705460985986	0.5167275130535708	9843.692544378699	3.5907899999999997	3.68869	3.7461	3.33758	0.23710384194763434	0.4039404574384571	0.3589557006139086	0.5762836933135986	0.20563008189201348	0.0	0.01480134165954899	24.919105252041398	14.229515425566031	18.53103437028339	192	256	256	2.292401983993572	11.815205788680684	10.995417346693431	18.87864426740604	20.990787840738214	56.67756701360117	51.43099961064254	76.62464397758824	1.0	1.0	1.0	4.677640097369603	8.55024599825239	6.750640940776919	5.767053287476301	4469266.0	0.0	28.304556012153625	8.955298181622389	0.752905024167247	107.4288576958337	283.9346766957911	273.9527215026319	46126.0	101.77256921119988	505.15671825315803	119.50336537245329	0.2355129079042464	60.428732453906456	738.2586781718757	739.7041906826198	17253.0	632.8261871807277	838.5932332500815	62.60430555577898	0.39327946681361015	50.98674300798357	1000.8871717844726	1000.0353446044028	172965.0	915.6523869931698	1088.6639856174588	52.97162442254186	0.15365056730209925	0.44339546229531196	0.49670251208492977	0.47936399074515657
sub-PD00647D217325_ses-01_run-1_T1w	0.39690220474951804	3.273997593567947	0.5015174938127209	7930.177914762461	3.8357766666666664	3.99242	3.95705	3.55786	0.2900109923272231	0.37523930105317915	0.33474970661959774	0.5330865383148193	0.1302846014499664	0.0	0.017273420373452728	22.6031758941465	16.017764566390866	21.42005024454857	192	256	256	3.3704045500766817	9.791829662383323	12.21342622723432	23.478044469242953	19.057250632419233	56.47374596654731	51.34002492777421	78.48907818435609	1.0	1.0	1.0	4.285618141378427	8.347147386321573	9.541218092460689	5.630065355449915	4781255.0	0.0	31.198451332747936	11.245958904883661	2.498656146597856	61.99219014299972	250.8855290424184	242.81001606211066	90580.0	154.77300684154034	383.5257896594703	72.04140397504729	0.13930431254635112	71.1368356872501	717.761270388742	719.5366965420544	14109.0	592.6414782822133	837.2660249620676	73.48077138685468	0.501651904905648	40.193907159612166	999.1081163607491	1000.0358762256801	153562.0	927.8849749825895	1067.4532193355262	42.59437456129641	0.15121068820294353	0.3967543440891862	0.4608622203245464	0.5083395614210977
sub-PD00649D722730_ses-01_run-1_T1w	0.42536367756237303	3.187744916735824	0.5157494270448421	5387.138572834871	4.07532	4.05889	4.3762	3.79087	0.3082563589230082	0.3631286913410497	0.3286149497359422	0.685861349105835	0.32439932227134705	0.0	0.010932531354872804	21.93612418972027	16.291379346481943	20.79365206081834	192	256	256	3.0892844509418267	13.16259597711242	11.087545658507517	17.010756547468304	12.751474704233253	39.953568638057575	35.62592293260548	54.1727254555256	1.0	1.0	1.0	515.4721036998233	12.09406036487683	9.986013928027369	8.157319754362106	4142821.0	0.0	38.89293525740504	13.59275125829917	2.109221208393108	66.44534355226973	243.95798162655785	235.39694148302078	111159.0	138.48021392524242	382.08303063735366	76.19754230757013	0.18416923260467044	54.85520236926277	736.3699457130148	737.5576611235738	11974.0	644.234038695693	827.0939565226436	56.032021606079745	0.2961338515233831	56.7988906421894	1000.8367728827328	1000.0485575050116	141610.0	906.4336022287607	1098.810393102467	58.78898000289536	0.15421987990135838	0.4016945093261082	0.4667423631194558	0.3896845969008382
sub-PD00653D980122_ses-01_run-1_T1w	0.43709463205724586	3.100942486228816	0.48513739404958567	1877.866395046859	4.0655	4.10997	4.35847	3.72806	0.31676884371526964	0.3313644165560975	0.35186673972863286	0.6366375386714935	0.23279942274093623	0.0	0.016838530504060104	20.35994945975342	16.012442666020384	18.729016585316142	192	256	256	3.9853685222944106	10.335250639762428	10.662083123407639	17.665630208166075	13.59699328028273	38.228059677522104	34.98152084994169	53.119509592020236	1.0	1.0	1.0	2.927198945184589	12.333857062678748	11.480792205889726	8.319060169160366	4602871.0	0.0	34.059211045503616	10.989323004621392	1.5125622343022522	56.663190387953534	260.4544777219199	255.98237496986985	140459.0	164.37484181299806	372.7428312264383	64.2303120278722	0.12188458251073486	67.25579704178352	717.9714741949394	719.6965759284794	6619.0	598.7619088929147	832.366012007743	69.62987478469645	0.1934129620833005	55.28470048094827	1000.3284630704353	1000.0489036291838	163940.0	908.0498852878809	1093.8609877308825	56.60969021738037	0.14123877752435912	0.3672984503564572	0.43383540645335444	0.38931580718762016
sub-PD00666D766022_ses-01_run-1_T1w	0.39298875520173315	3.5211704091444602	0.5477225608342509	2556.56640625	4.042333333333333	3.92657	4.41263	3.7878	0.24590784556667578	0.38548143417459707	0.36861072025872715	0.5562158823013306	0.19112258106470098	0.0	0.015780062182427036	24.857693156272173	15.078777859907586	18.62471036142424	192	256	256	2.1880819453610445	10.54877463058531	10.938060094549286	20.0773237077015	15.616657546920026	44.98626700475114	41.478930689286635	63.83386751618875	1.0	1.0	1.0	763.6983488611986	10.263147975225293	7.939059885654031	6.9223881140351295	3947144.0	0.0	25.6942758820951	9.352665891264278	2.807887929104944	110.11754062829961	255.29491700597484	244.645339936018	66868.0	96.95415352657437	460.4059974679721	111.80728908820396	0.014530029436970349	67.43491934309796	705.5275536524308	704.7398299388587	20947.0	597.088550779596	815.945958994329	66.80614881273291	0.4306378820575021	48.59902423562565	1000.2313636193227	1000.0000429674983	200227.0	919.4560212641954	1082.0099821537733	49.807312984397676	0.17076871743100008	0.4584221334164807	0.524811664475535	0.4508574511762193
sub-PD00668D788170_ses-01_run-1_T1w	0.422760156410611	3.2169859710989743	0.556999402288406	2154.1239856658935	4.1321666666666665	4.26225	4.27035	3.8639	0.26935671931030236	0.37128430280799607	0.35935897788170157	0.5770545303821564	0.2391872391104698	0.0	0.013087051767876445	21.49129614418328	14.258527889472905	17.35388467419063	192	256	256	2.67572690955262	11.553318706458889	11.195265946561875	19.356752223674118	13.01690859852989	38.66474384328152	34.811135524030306	52.75175413027951	1.0	1.0	1.0	3.9316012519453514	12.419861432160703	13.629409293351435	8.427533507347107	4552564.0	0.0	42.84416735172272	14.047870783918533	1.4472684152416608	81.02837307849423	258.376999706498	246.77029252052307	94927.0	130.9547871351242	431.9590333104132	92.22502933550885	0.1793325131217336	62.62303625734042	732.2144107085963	732.993558049202	14400.0	627.3213714361191	834.0230315923691	63.442213018182365	0.282795305021307	50.27799326754212	1000.2401077465527	1000.050488114357	206530.0	916.431188583374	1085.536965727806	51.664042370202104	0.15357187213427204	0.408283726520362	0.4926635928640895	0.4088845788800396
sub-PD00757D787346_ses-01_run-1_T1w	0.5133569808216119	2.6504574052584506	0.5201155620874173	2021.685567867036	3.72125	3.78109	3.90657	3.47609	0.2741127013297048	0.3513284004317345	0.3745588982385607	0.8316494524478912	0.3409399539232254	0.0	0.009727579272684752	24.341001640151212	16.31459936272102	18.48836624137829	192	256	256	3.072909556640661	9.890957982851095	8.767137500367584	13.337544961610993	13.906561164731912	35.495084622722395	32.92097576062847	49.361281494431104	1.0	1.0	1.0	5.763960447639748	13.273415302031042	15.304159985839272	8.952782571315765	4781737.0	0.0	55.22317326441407	18.08274795172493	0.8425026127939335	82.57595865782773	291.6670506825294	281.75439765304327	70233.0	157.19020168483257	462.7469491548836	91.68912608646289	0.15218625230516647	71.21697825512808	719.2958682170265	719.1494769304991	7215.0	598.5968162298203	838.944594490528	72.7027290320822	0.5326518952528612	73.00378416117073	1005.3349764390995	1000.0860723294318	142599.0	892.4374703541398	1135.7121198400855	74.98250754273296	0.1593918750723153	0.3945983798448966	0.45890866061394264	0.4149625846087904
sub-PD00757D787346_ses-01_run-2_T1w	0.4968648944317965	2.7625332127929565	0.5192862190839961	2573.589266975309	3.7673166666666664	3.84895	3.97559	3.47741	0.28152551687403266	0.3534801986201053	0.364994284505862	0.7360989153385162	0.26684519052505495	0.0	0.01076745550833843	23.709281015527427	16.47099344277937	19.184728421362834	192	256	256	2.91917472794039	10.612599238448583	9.570200042238538	15.178826160326642	14.519163666635686	40.4742538551471	36.7407125425087	55.22872010574333	1.0	1.0	1.0	4.506166806791824	11.863190216859678	13.271482691865055	8.001600205898285	4715091.0	0.0	46.209241189062595	15.610152601547307	1.0140328524423232	81.11456310777805	272.41815147806363	262.9125787653029	75256.0	142.62852367013693	438.9277792945504	90.06341054371921	0.1658429880582668	67.44223638284727	731.3201135704553	732.9065708592534	9013.0	615.9471806496382	843.1686216965317	69.05621280536577	0.16496627490263904	65.30686214381252	1003.3766368503328	1000.0800017341971	158915.0	901.3002471923828	1116.7833407372236	65.88631061309432	0.15841681658488635	0.40311901183370086	0.46949886644111277	0.4499019096128579
sub-PD00760D881075_ses-01_run-1_T1w	0.44494857067268917	3.1418078344250295	0.5066644962403153	14788.467512495194	3.66165	3.72622	3.82349	3.43524	0.21384970363684316	0.42086391963421094	0.36528637672894587	0.5810718536376953	0.1895962238311768	0.0	0.005896892082656165	24.427523179532464	12.530171565088407	16.123426070001226	192	256	256	2.324020897016989	11.001767597970932	10.370614997416768	17.786056497262383	19.338262609045767	57.08898753845228	51.67630427171044	78.60166266763326	1.0	1.0	1.0	422.2223518333821	0.0	4.1784742129986086	0.0	4305463.0	0.0	21.73660385236144	8.335215466193326	1.5711556396228072	88.58044313617263	259.093061417853	246.03820759803057	55051.0	110.0197622794658	460.44016377814114	105.86650630587053	-0.06094263982883019	66.8087259191756	726.2846747041106	726.3357857689261	23555.0	617.4745341047644	835.2629059296102	66.01851577656723	0.24099644760244088	54.97502210202153	1000.5949619706083	1000.0387619063258	191505.0	909.6051907986403	1093.5720269680023	56.225850348431706	0.16030560347125153	0.44192733871224277	0.48969422652266686	0.45278318684981494
sub-PD00782D512523_ses-01_run-1_T1w	0.4087634261956265	3.290131109061267	0.5281465017099128	2637.2434184359045	3.8846000000000003	3.86918	4.21098	3.57364	0.25900841089469867	0.37020994808454355	0.3707816410207578	0.503561794757843	0.14024194777011872	0.0	0.013869078056352782	22.378364242752077	14.697498576651883	18.008183051491873	192	256	256	2.7949994605627175	10.839491708086243	11.912266109789394	22.102307160719228	17.219445051941	48.9958515291464	44.405491102761395	67.00117672719678	1.0	1.0	1.0	3.863651007127867	9.777983415830779	8.189613796764322	6.595149591565132	4287210.0	0.0	25.00313041359186	8.557433401500766	1.0936726334415052	82.741543208644	265.07107659084545	257.0021268054843	68518.0	129.35676319152117	432.5249371379614	91.95001823427248	0.10665494491188099	66.40364686826852	730.8856252486147	731.2685170546174	17856.0	621.1858698371798	842.9373394902796	67.46146956258207	0.3823338180589113	43.44395163236207	1000.3029531569523	999.999992184341	221190.0	926.7020005211234	1074.9676419720054	45.244042823683216	0.17075745196301434	0.43477563880266223	0.5003824773314612	0.44834749410487706
sub-PD00786D333759_ses-01_run-1_T1w	0.34417551501022897	3.9692120757532385	0.48251442797146377	3398.7843210631518	4.1932833333333335	4.09365	4.3774	4.1088	0.2512465235919574	0.4230893596203758	0.32566411678766677	0.5050687789916992	0.14559688568115237	0.0	0.014960047940310061	25.04397619791291	14.750041497908505	21.841501471312032	192	256	256	2.0353679583046556	11.319742903372905	12.661838050093294	24.630403288602327	16.462192267755285	61.86907937641541	55.44302410861986	87.99780068168889	1.0	1.0	1.0	3.3009388562943425	7.444917882430936	7.971299927473944	5.0215208027511835	4739983.0	0.0	27.290873927995563	9.491681508387988	1.3955770779951902	73.70931120866405	210.81592255661926	187.07504208013415	65671.0	98.40309399180114	397.4019087469205	91.91144872658343	-0.045091004678869506	63.53613149354103	702.0784771241432	703.0752915255725	39515.0	599.0799075962975	802.0491546520961	62.109749414088526	0.4742562798217338	38.65808291746747	999.5264206096584	999.9999998621643	172699.0	931.8195993974805	1064.6871684640646	40.60011088450094	0.15843772107483137	0.46776882213308923	0.5023568216640034	0.5505245625783409
sub-PD00846D658921_ses-01_run-1_T1w	0.4219245394316657	3.1905565453599194	0.48666329349015774	3250.15550812637	3.720746666666667	3.75281	3.92932	3.48011	0.273673670109941	0.38684581955689684	0.3394805103331621	0.5606116056442261	0.16449348628520966	0.0	0.017721123729880228	26.13277289863094	17.29342804864325	23.353683020304285	192	256	256	2.6545111742340533	10.990972265322748	11.459542638776979	20.733144476774136	17.392018518953382	49.41225493647623	44.67669922252433	67.22582421214338	1.0	1.0	1.0	7.8129527318444385	9.745701708009054	8.737219978863441	6.573375910520554	4608164.0	0.0	26.25317618250847	9.973797183119588	0.7922982951923907	84.93109985415252	270.55567795387594	258.7208168953657	48264.0	127.72311358898878	455.1357087492943	97.46357036492546	0.02082842689650688	66.18706620101854	733.7352032711804	735.0486056506634	10367.0	621.6316583454609	842.158338278532	66.87426150182804	0.8021124731080218	45.619450326447286	1001.161852229898	1000.0403425097466	145969.0	924.5473381876945	1081.179191172123	48.23373116900426	0.15734685397300446	0.43224348571409993	0.4968295559654667	0.44226070517736443
sub-PD00849D337832_ses-01_run-1_T1w	0.3592485145310588	3.7582766970476396	0.474522369841069	6695.508506616257	3.8534366666666666	4.00705	3.98778	3.56548	0.2545857759145882	0.4169753783687915	0.3284388457166203	0.5853068828582764	0.17622307538986204	0.0	0.015883036093483346	30.522954514993117	17.894021477708872	25.306742463449346	192	256	256	2.4186813853669227	11.534977595092348	11.354265317853226	20.109136973100405	12.26988995997038	43.16833539031028	38.982028653495924	61.50786061020712	1.0	1.0	1.0	7.251158924028921	10.651263348304724	8.292632981487513	7.184167955070734	4673894.0	0.0	29.369240067899227	10.930853690128332	2.1006514009439536	69.60165169112332	220.93626317341142	199.4849152304232	57969.0	123.57672551646829	378.99874721467495	82.47601185203445	0.11885320071094396	59.82124635242842	703.16894634647	701.8344707302749	15312.0	605.1667466329411	804.897911645472	60.84203864101094	0.3570883236666793	47.294288829579465	999.8361167879198	1000.0000325888395	126913.0	917.5221697889268	1081.8272537626326	49.728444050676934	0.15724636103000625	0.44879220362102007	0.5031653442773119	0.41642990197000773
sub-PD00869D303763_ses-01_run-1_T1w	0.35894938340354887	3.7541456482025297	0.4970774666710291	9830.395634585195	3.9362266666666668	3.99743	4.09551	3.71574	0.2312841893434774	0.41847628395649983	0.3502395267000228	0.45962491631507874	0.11341623067855838	0.0	0.013672799589054995	24.109567035200687	13.382801957133056	18.44821298967977	192	256	256	2.3807805312060624	10.196187187420108	12.268300119329282	24.227932639361672	22.468040158601394	62.38272517148191	58.05041980738355	89.30049409206734	1.0	1.0	1.0	4.78263713907526	7.336186513573801	5.174554213450484	4.948182608932257	4236850.0	0.0	20.62319464981556	7.027273344528151	1.203244354579292	102.34749716489324	258.6644841431845	251.59605419263244	58985.0	107.16448629274964	455.89025085791945	105.67707446094339	-0.056793681098434856	69.36030885560685	699.5225530887656	698.5588147491217	33494.0	588.0603606635705	813.5902193365619	68.5107456064021	0.46028948217416854	38.83561671870886	999.8160122490567	999.9827217869461	199695.0	931.4348214492202	1067.354131154716	41.27385662217593	0.15014685769021577	0.4508704496124662	0.4897209902844029	0.5047635917736304
sub-PD00890D900825_ses-01_run-1_T1w	0.37317873147352454	3.631262478652501	0.4884100879220129	10472.505462928932	3.9822566666666668	4.00023	4.19454	3.752	0.23790647010259694	0.4335187179619532	0.32857481193544985	0.5424908399581909	0.1766432821750641	0.0	0.014467410423720796	25.65748891674377	14.202697593343743	21.030588947359572	192	256	256	2.2905573622965902	10.89360005672096	12.037191194964128	22.92741616587483	16.690713583891725	54.97140493799166	49.60257850621506	77.14561699676182	1.0	1.0	1.0	4.656200427559481	8.492531802737917	6.718466908961872	5.728125654160976	4819965.0	0.0	28.832847252488136	9.202242653803308	1.2375926510081268	87.54717348325798	237.91759416462725	216.36168578267097	54621.0	120.2906387373805	418.88360488414764	94.45723069965644	0.0315129915849508	65.37539582376101	713.4045780675241	712.5942088961601	31870.0	606.9083683870733	821.9879535619169	65.41299711721742	0.37652541384504357	41.89269043632462	999.462616623309	1000.0384741052985	164121.0	926.7261544913054	1069.8524082526565	43.61744996538933	0.15581682161442598	0.46642078337194737	0.5035716977310042	0.46900692340977934
sub-PD00910D460594_ses-01_run-1_T1w	0.36998064657517804	3.626875939908116	0.5230771211135821	8538.978505011471	4.322173333333333	4.24918	4.69068	4.02666	0.24944617853916634	0.3901277180926571	0.36042610336817654	0.48814480006694794	0.14713913202285767	0.0	0.018999792859817625	23.917741438654293	14.743870990700323	19.09163629926691	192	256	256	2.1241054885251343	10.372063989777695	12.273685260956332	24.324886304566167	15.0888242259267	55.538774527800875	49.661733463622085	78.35760163713867	1.0	1.0	1.0	3.9542643900466503	8.36085323308836	7.299897984081192	5.63930980861187	4450467.0	0.0	25.07613094896078	9.341773207883179	1.4459786792419083	81.15601538251101	214.0698133868809	192.56363226473331	72275.0	103.46253728866577	387.1574160605669	90.65571420113069	-0.04304571037296556	68.55899651132455	708.1125573100189	708.7860521450639	44475.0	594.6088262200356	819.9556461721659	68.33529801146432	0.4724208532767151	39.18453215240745	999.6828674398336	1000.0000106617808	219049.0	931.8019573763013	1066.16791241616	41.11006791744512	0.16138484153827196	0.4446332016257375	0.5161989813071028	0.5058330399724126
sub-PD00911D620262_ses-01_run-1_T1w	0.39360475404655415	3.4421773777898874	0.531215772666668	3886.243630834977	4.03601	4.0914	4.20536	3.81127	0.2594487310466811	0.3898492063250664	0.3507020626282525	0.4948316067457199	0.14328506588935852	0.0	0.01576928884019932	23.27219707067172	14.760224911234875	19.620991697171014	192	256	256	2.340364864499972	10.273937915361605	11.77099071165064	22.698669355090345	21.634096985657635	69.52541394880167	62.79023247723618	97.21118649724924	1.0	1.0	1.0	3.8482386699906304	6.7393108573454406	6.061786303112428	4.545596096664667	4471246.0	0.0	21.45147746987641	7.682731462804887	0.6750234565103534	90.7037385937246	240.24929025395534	222.54740341752768	64911.0	117.87415631487966	419.9850585339591	95.09016843327358	-0.02539466004220925	69.77033123888789	713.7421052030056	715.1997310584411	21642.0	595.4419544432312	825.3354770320468	69.61140054951711	0.43911907370959025	42.32841134373814	999.4595440220185	1000.0000070463866	201188.0	926.5232482235879	1070.1967758090234	44.0553367319453	0.155433205272958	0.4288200228855313	0.502609549159789	0.5839181180234884
